id,year,state_name,state_code,district_name,district_code,registration_circles,protection_of_civil_rights,murder,attempt_to_commit_murder,rape,attempt_to_commit_rape_rape,assault_on_women,insult_to_the_modesty,kidnapping_and_abduction,dacoity,robbery,arson,grievous_hurt,riots,other_ipc_crimes_crimes,sc_st_prevention_of_atrocities
706,2016,Uttar Pradesh,9,Hathras,163,Hathras,0,5,2,5,0,5,0,4,0,0,0,4,5,39,0
707,2016,Uttar Pradesh,9,Jalaun,151,Jalaun,0,0,0,2,0,20,0,4,0,0,0,2,11,49,0
708,2016,Uttar Pradesh,9,Jaunpur,152,Jaunpur,0,1,1,6,0,15,0,5,0,0,0,0,10,95,69
709,2016,Uttar Pradesh,9,Jhansi,153,Jhansi,0,4,5,6,2,24,0,5,0,0,1,8,9,59,33
710,2016,Uttar Pradesh,9,Kannauj,155,Kannauj,0,1,0,4,0,11,0,10,0,0,0,1,15,81,0
711,2016,Uttar Pradesh,9,Kanpur Dehat,156,Kanpur Dehat,0,5,3,8,0,9,0,6,0,0,0,3,0,87,0
712,2016,Uttar Pradesh,9,Kanpur Nagar,157,Kanpur Nagar,0,11,0,11,0,11,0,15,0,0,2,3,19,162,0
713,2016,Uttar Pradesh,9,Kasganj,633,Kasganj,0,2,1,6,1,2,0,2,0,0,1,3,4,34,0
714,2016,Uttar Pradesh,9,Kaushambi,158,Kaushambi,0,2,2,8,0,14,0,1,0,0,0,9,11,68,0
715,2016,Uttar Pradesh,9,Kheri,159,Khiri,0,8,4,15,0,22,0,21,0,0,2,41,24,31,69
716,2016,Uttar Pradesh,9,Kushi Nagar,160,Kushi Nagar,0,1,6,5,2,9,0,5,0,0,0,8,7,100,0
717,2016,Uttar Pradesh,9,Lalitpur,161,Lalitpur,0,0,0,2,0,10,0,2,0,0,1,1,8,84,17
718,2016,Uttar Pradesh,9,Lucknow,162,Lucknow,0,11,0,38,0,28,0,7,0,0,1,11,59,147,118
719,2016,Uttar Pradesh,9,Maharajganj,164,Maharajganj,0,2,0,1,0,3,0,8,0,0,0,0,4,50,7
720,2016,Uttar Pradesh,9,Mahoba,165,Mahoba,0,1,1,2,0,14,0,1,0,0,1,1,4,67,12
721,2016,Uttar Pradesh,9,Mainpuri,166,Mainpuri,0,7,7,7,0,10,0,4,0,0,0,2,15,63,0
722,2016,Uttar Pradesh,9,Mathura,167,Mathura,0,0,0,4,0,4,0,4,0,0,1,2,9,75,0
723,2016,Uttar Pradesh,9,Mau,168,Mau,0,1,4,2,0,7,0,7,0,0,2,7,5,68,0
724,2016,Uttar Pradesh,9,Meerut,169,Meerut,0,15,41,11,8,8,0,4,0,0,0,7,15,31,0
725,2016,Uttar Pradesh,9,Mirzapur,170,Mirzapur,0,3,0,8,0,0,0,2,0,0,0,0,0,0,17
726,2016,Uttar Pradesh,9,Moradabad,171,Moradabad,0,0,5,8,1,11,0,13,0,0,1,0,23,40,0
727,2016,Uttar Pradesh,9,Muzaffarnagar,172,Muzaffarnagar,0,5,0,4,0,14,0,3,0,0,0,1,6,19,0
728,2016,Uttar Pradesh,9,Pilibhit,173,Pilibhit,0,7,2,6,4,16,0,16,0,0,0,3,0,64,0
729,2016,Uttar Pradesh,9,Pratapgarh,174,Pratapgarh,0,4,6,14,1,20,0,8,1,7,0,18,64,172,0
730,2016,Uttar Pradesh,9,Rae Bareli,175,Raibareilly,0,1,3,10,0,25,0,18,0,0,1,8,24,82,32
731,2016,Uttar Pradesh,9,Rampur,176,Rampur,0,3,6,4,0,15,0,4,0,0,0,0,3,13,0
732,2016,Uttar Pradesh,9,Saharanpur,177,Saharanpur,0,2,2,6,1,4,0,2,0,0,0,7,7,19,0
733,2016,Uttar Pradesh,9,Sambhal,659,Sambhal,0,2,1,3,0,4,0,4,0,0,0,0,2,19,0
734,2016,Uttar Pradesh,9,Sant Kabeer Nagar,178,Sant Kabirnagar,0,0,0,3,0,3,0,6,0,0,1,2,4,43,0
735,2016,Uttar Pradesh,9,Shahjahanpur,180,Shahjahanpur,0,7,0,14,0,21,0,14,0,0,4,11,14,83,0
736,2016,Uttar Pradesh,9,Shamli,660,Shamli,0,0,0,0,0,0,0,1,0,0,0,1,14,9,0
737,2016,Uttar Pradesh,9,Shravasti,181,Shrawasti,0,2,1,2,1,14,0,6,0,0,0,1,2,44,10
738,2016,Uttar Pradesh,9,Siddharth Nagar,182,Sidharthnagar,0,1,2,1,0,8,0,11,0,0,0,1,1,38,12
739,2016,Uttar Pradesh,9,Sitapur,183,Sitapur,0,5,0,20,0,0,0,18,0,0,4,10,0,0,362
740,2016,Uttar Pradesh,9,Sonbhadra,184,Sonbhadra,0,1,0,8,2,3,0,3,0,0,0,2,2,29,9
741,2016,Uttar Pradesh,9,Bhadohi,179,Bhadohi,0,1,2,1,1,5,0,1,0,2,0,2,5,34,5
742,2016,Uttar Pradesh,9,Sultanpur,185,Sultanpur,0,5,2,4,5,14,0,6,0,0,3,4,27,83,0
743,2016,Uttar Pradesh,9,Unnao,186,Unnao,0,10,6,5,0,22,0,5,0,0,0,0,20,190,0
744,2016,Uttar Pradesh,9,Varanasi,187,Varanasi,0,4,0,11,0,27,0,9,0,0,0,9,29,101,0
745,2016,Uttarakhand,5,Almora,45,Almora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
746,2016,Uttarakhand,5,Bageshwar,46,Bageshwar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,2016,Uttarakhand,5,Chamoli,47,Chamoli,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
748,2016,Uttarakhand,5,Champawat,48,Champawat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
749,2016,Uttarakhand,5,Dehradun,49,Dehradun,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10
750,2016,Uttarakhand,5,Haridwar,50,Haridwar,0,1,0,2,0,0,0,2,0,0,0,2,0,0,0
751,2016,Uttarakhand,5,Nainital,51,Nainital,0,1,0,1,0,4,0,0,0,0,0,0,0,0,1
752,2016,Uttarakhand,5,Pauri Garhwal,52,Pauri Garhwal,0,0,0,0,0,1,0,0,0,0,0,0,1,4,6
753,2016,Uttarakhand,5,Pithoragarh,53,Pithoragarh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
754,2016,Uttarakhand,5,Rudra Prayag,54,Rudra Prayag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,2016,Uttarakhand,5,Tehri Garhwal,55,Tehri Garhwal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
756,2016,Uttarakhand,5,Udam Singh Nagar,56,Udhamsingh Nagar,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
757,2016,Uttarakhand,5,Uttar Kashi,57,Uttarkashi,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1
758,2016,West Bengal,19,24 Paraganas North,303,North 24 Parganas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,2016,West Bengal,19,24 Paraganas South,304,South 24 Parganas (Old),0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
761,2016,West Bengal,19,Paschim Bardhaman,704,Asansol-Durgapur Pc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
762,2016,West Bengal,19,Bankura,305,Bankura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
763,2016,West Bengal,19,24 Paraganas North,303,Barrackpur Pc,0,0,1,0,0,2,0,0,0,0,0,2,0,1,0
764,2016,West Bengal,19,24 Paraganas North,303,Bidhannagar Pc,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
765,2016,West Bengal,19,Birbhum,307,Birbhum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,2016,West Bengal,19,Purba Bardhaman,306,Burdwan (Old),0,0,0,2,1,1,0,0,0,0,0,0,1,8,4
767,2016,West Bengal,19,Coochbehar,308,Coochbehar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
768,2016,West Bengal,19,Dinajpur Dakshin,310,Dakshin Dinajpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,2016,West Bengal,19,Darjeeling,309,Darjeeling,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
770,2016,West Bengal,19,Hooghly,312,Hooghly Rural Police,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
771,2016,West Bengal,19,Howrah,313,Howrah G. R. P.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
772,2016,West Bengal,19,Howrah,313,Howrah Pc,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
773,2016,West Bengal,19,Howrah,313,Howrah Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
774,2016,West Bengal,19,Jalpaiguri,314,Jalpaiguri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,2016,West Bengal,19,Jhargram,703,Jhargram,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
776,2016,West Bengal,19,Medinipur West,318,Kharagpur G. R. P.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777,2016,West Bengal,19,Kolkata,315,Kolkata,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
778,2016,West Bengal,19,Maldah,316,Malda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,2016,West Bengal,19,Murshidabad,319,Murshidabad,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
780,2016,West Bengal,19,Nadia,320,Nadia,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
781,2016,West Bengal,19,Medinipur West,318,Paschim Medinipur,0,0,0,1,0,7,0,0,0,0,0,0,2,18,3
782,2016,West Bengal,19,Medinipur East,317,Purab Medinipur,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0
783,2016,West Bengal,19,Purulia,321,Purulia,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
784,2016,West Bengal,19,Kolkata,315,Sealdah G. R. P.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,2016,West Bengal,19,Darjeeling,309,Siliguri G. R. P.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,2016,West Bengal,19,Darjeeling,309,Siliguri Pc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
787,2016,West Bengal,19,Dinajpur Uttar,311,Uttar Dinajpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,2016,Andaman And Nicobar Islands,35,South Andamans,602,South Andaman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,2016,Andaman And Nicobar Islands,35,North And Middle Andaman,632,North And Middle Andaman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,2016,Andaman And Nicobar Islands,35,Nicobars,603,Nicobar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,2016,Chandigarh,4,Chandigarh,44,Chandigarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
792,2016,The Dadra And Nagar Haveli And Daman And Diu,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,2016,The Dadra And Nagar Haveli And Daman And Diu,38,Daman,463,Daman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,2016,The Dadra And Nagar Haveli And Daman And Diu,38,Diu,464,Diu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,2016,Delhi,7,Central,77,Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
796,2016,Delhi,7,North West,82,Crime Branch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,2016,Delhi,7,East,78,East,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
798,2016,Delhi,7,New Delhi,79,Eow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,2016,Delhi,7,New Delhi,79,Igi Airport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,2016,Delhi,7,North West,82,Metro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,2016,Delhi,7,New Delhi,79,New Delhi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
802,2016,Delhi,7,North,80,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
803,2016,Delhi,7,North East,81,North-East,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
804,2016,Delhi,7,North West,82,North-West,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
805,2016,Delhi,7,North West,82,Outer,0,0,0,2,0,0,0,0,0,0,0,1,0,0,11
806,2016,Delhi,7,New Delhi,79,Railway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
807,2016,Delhi,7,South,83,South,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
808,2016,Delhi,7,South East,670,South-East,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8
809,2016,Delhi,7,South West,84,South-West,0,0,0,2,0,0,1,0,0,0,0,0,0,0,6
810,2016,Delhi,7,North West,82,Spl Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,2016,Delhi,7,New Delhi,79,Spuwac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,2016,Delhi,7,New Delhi,79,Vigilance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,2016,Delhi,7,West,85,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
814,2016,Lakshadweep,31,Lakshadweep District,553,Lakshadweep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,2016,Puducherry,34,Pondicherry,600,Puducherry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
