id,year,state_name,state_code,district_name,district_code,registration_circles,protection_of_civil_rights_act,murder,attempt_to_commit_murder,rape,attempt_to_commit_rape,assault_on_women,insult_to_the_modesty_of_women,kidnapping_and_abduction,dacoity,robbery,arson,grievous_hurt,riots,other_ipc_crimes,sc_st_prevention_of_atrocities
0,2016,Andhra Pradesh,28,Anantapur,502,Anantapur,0,5,1,1,0,4,0,0,0,0,0,0,0,29,3
1,2016,Andhra Pradesh,28,Chittoor,503,Chittoor,0,0,1,1,0,2,0,0,0,0,0,0,0,16,3
2,2016,Andhra Pradesh,28,Y.S.R.,504,Cuddapah,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2
3,2016,Andhra Pradesh,28,East Godavari,505,East Godavari,0,2,0,5,0,7,0,0,0,0,2,0,0,35,7
4,2016,Andhra Pradesh,28,Anantapur,502,Guntakal Railway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2016,Andhra Pradesh,28,Guntur,506,Guntur,0,0,2,0,0,4,4,0,0,0,0,0,0,17,1
6,2016,Andhra Pradesh,28,Guntur,506,Guntur Urban,0,0,0,1,0,1,1,1,0,0,0,0,0,6,1
7,2016,Andhra Pradesh,28,Krishna,510,Krishna,0,0,0,2,1,1,1,0,0,0,0,0,0,4,3
8,2016,Andhra Pradesh,28,Kurnool,511,Kurnool,0,0,1,1,0,2,1,0,0,0,0,0,1,11,2
9,2016,Andhra Pradesh,28,Spsr Nellore,515,Nellore,0,0,1,1,2,12,2,0,0,0,0,0,0,28,4
10,2016,Andhra Pradesh,28,Prakasam,517,Prakasham,0,0,0,3,0,4,0,0,0,0,0,0,1,31,4
11,2016,Andhra Pradesh,28,East Godavari,505,Rajahmundry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2016,Andhra Pradesh,28,Srikakulam,519,Srikakulam,0,0,0,0,0,1,0,2,0,0,0,0,0,6,2
13,2016,Andhra Pradesh,28,Tirupati,752,Tirupathi Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
14,2016,Andhra Pradesh,28,Ntr,749,Vijayawada City,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0
15,2016,Andhra Pradesh,28,Ntr,749,Vijayawada Railway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2016,Andhra Pradesh,28,Visakhapatanam,520,Visakha Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
17,2016,Andhra Pradesh,28,Visakhapatanam,520,Visakhapatnam,0,0,0,5,0,0,0,1,0,0,0,2,0,15,1
18,2016,Andhra Pradesh,28,Vizianagaram,521,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
19,2016,Andhra Pradesh,28,West Godavari,523,West Godavari,0,1,0,7,0,1,0,1,0,0,0,0,0,17,1
20,2016,Arunachal Pradesh,12,Anjaw,628,Anjaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2016,Arunachal Pradesh,12,Changlang,229,Changlang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,Arunachal Pradesh,12,Papum Pare,237,Crime Branch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2016,Arunachal Pradesh,12,Dibang Valley,230,Dibang Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2016,Arunachal Pradesh,12,East Kameng,231,Kameng East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2016,Arunachal Pradesh,12,West Kameng,242,Kameng West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2016,Arunachal Pradesh,12,Kurung Kumey,233,Kurung Kumey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2016,Arunachal Pradesh,12,Lohit,234,Lohit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2016,Arunachal Pradesh,12,Longding,666,Longding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2016,Arunachal Pradesh,12,Lower Dibang Valley,235,Lower Dibang Valley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2016,Arunachal Pradesh,12,Papum Pare,237,Papum Pare City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2016,Arunachal Pradesh,12,Papum Pare,237,Papum Pare Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2016,Arunachal Pradesh,12,East Siang,232,Siang East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2016,Arunachal Pradesh,12,Upper Siang,240,Siang Upper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2016,Arunachal Pradesh,12,West Siang,243,Siang West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2016,Arunachal Pradesh,12,Lower Subansiri,236,Subansiri Lower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2016,Arunachal Pradesh,12,Upper Subansiri,241,Subansiri Upper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2016,Arunachal Pradesh,12,Tawang,238,Tawang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2016,Arunachal Pradesh,12,Tirap,239,Tirap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2016,Arunachal Pradesh,12,Namsai,678,Namsai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2016,Arunachal Pradesh,12,Siang,679,Siang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2016,Assam,18,Kamrup Metro,618,B. I. E. O.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2016,Assam,18,Barpeta,280,Barpeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2016,Assam,18,Baksa,616,Baksa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2016,Assam,18,Bongaigaon,281,Bongaigaon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2016,Assam,18,Kamrup Metro,618,C. I. D.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2016,Assam,18,Cachar,282,Cachar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2016,Assam,18,Chirang,612,Chirang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2016,Assam,18,Darrang,283,Darrang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2016,Assam,18,Dhemaji,284,Dhemaji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2016,Assam,18,Dhubri,285,Dhubri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2016,Assam,18,Dibrugarh,286,Dibrugarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2016,Assam,18,Kamrup Metro,618,G. R. P.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2016,Assam,18,Goalpara,287,Goalpara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2016,Assam,18,Golaghat,288,Golaghat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2016,Assam,18,Kamrup Metro,618,Guwahati City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2016,Assam,18,Hailakandi,289,Hailakandi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2016,Assam,18,West Karbi Anglong,710,Hamren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2016,Assam,18,Jorhat,290,Jorhat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2016,Assam,18,Kamrup,291,Kamrup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2016,Assam,18,Karbi Anglong,292,Karbi Anglong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2016,Assam,18,Karimganj,293,Karimganj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2016,Assam,18,Kokrajhar,294,Kokrajhar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2016,Assam,18,Lakhimpur,295,Lakhimpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2016,Assam,18,Marigaon,296,Morigaon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2016,Assam,18,Dima Hasao,299,Dima Hasao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2016,Assam,18,Nagaon,297,Nagaon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2016,Assam,18,Nalbari,298,Nalbari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2016,Assam,18,Kamrup Metro,618,R. P. O.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2016,Assam,18,Sivasagar,300,Sibsagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2016,Assam,18,Sonitpur,301,Sonitpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2016,Assam,18,Tinsukia,302,Tinsukia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2016,Assam,18,Udalguri,617,Udalguri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2016,Assam,18,Tinsukia,302,Sadia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2016,Assam,18,Majuli,706,Majuli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2016,Assam,18,Biswanath,705,Biswanath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2016,Assam,18,Hojai,709,Hojai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2016,Assam,18,South Salmara Mancachar,707,South Salmara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2016,Assam,18,Charaideo,708,Charaideo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2016,Bihar,10,Araria,188,Araria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2016,Bihar,10,Arwal,611,Arwal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2016,Bihar,10,Aurangabad,189,Aurangabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2016,Bihar,10,Pashchim Champaran,211,Bagaha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
83,2016,Bihar,10,Banka,190,Banka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2016,Bihar,10,Begusarai,191,Begusarai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2016,Bihar,10,Pashchim Champaran,211,Bettiah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,Bihar,10,Kaimur (Bhabua),200,Bhabhua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,Bihar,10,Bhagalpur,192,Bhagalpur,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
88,2016,Bihar,10,Bhojpur,193,Bhojpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2016,Bihar,10,Buxar,194,Buxar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2016,Bihar,10,Darbhanga,195,Darbhanga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2016,Bihar,10,Gaya,196,Gaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2016,Bihar,10,Gopalganj,197,Gopalganj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2016,Bihar,10,Munger,207,Jamalpur Railway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2016,Bihar,10,Jamui,198,Jamui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2016,Bihar,10,Jehanabad,199,Jehanabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2016,Bihar,10,Katihar,201,Katihar,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
97,2016,Bihar,10,Katihar,201,Katihar Railway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2016,Bihar,10,Khagaria,202,Khagaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2016,Bihar,10,Kishanganj,203,Kishanganj,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
100,2016,Bihar,10,Lakhisarai,204,Lakhisarai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2016,Bihar,10,Madhepura,205,Madhepura,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,2016,Bihar,10,Madhubani,206,Madhubani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2016,Bihar,10,Purbi Champaran,213,Motihari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2016,Bihar,10,Munger,207,Munger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2016,Bihar,10,Muzaffarpur,208,Muzaffarpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2016,Bihar,10,Muzaffarpur,208,Muzaffarpur Railway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2016,Bihar,10,Nalanda,209,Nalanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2016,Bihar,10,Bhagalpur,192,Naugachia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2016,Bihar,10,Nawada,210,Nawadah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2016,Bihar,10,Patna,212,Patna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2016,Bihar,10,Patna,212,Patna Railway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2016,Bihar,10,Purnia,214,Purnea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2016,Bihar,10,Rohtas,215,Rohtas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2016,Bihar,10,Saharsa,216,Saharsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2016,Bihar,10,Samastipur,217,Samastipur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2016,Bihar,10,Saran,218,Saran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2016,Bihar,10,Sheikhpura,219,Sheikhpura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2016,Bihar,10,Sheohar,220,Sheohar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2016,Bihar,10,Sitamarhi,221,Sitamarhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2016,Bihar,10,Siwan,222,Siwan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2016,Bihar,10,Supaul,223,Supaul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2016,Bihar,10,Vaishali,224,Vaishali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2016,Bihar,10,Patna,212,Economic Offences Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2016,Bihar,10,Patna,212,Anti Terrorist Squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2016,Chhattisgarh,22,Balod,646,Balod,0,0,0,7,0,0,0,1,0,0,0,0,0,3,0
126,2016,Chhattisgarh,22,Baloda Bazar,644,Balodbazar,0,1,0,6,0,3,1,2,0,0,0,1,0,3,0
127,2016,Chhattisgarh,22,Balrampur,649,Balrampur,0,0,0,12,0,10,0,0,0,0,0,1,3,8,0
128,2016,Chhattisgarh,22,Bemetara,650,Bemetra,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0
129,2016,Chhattisgarh,22,Bilaspur,375,Bilaspur,0,0,0,5,0,8,0,1,0,0,0,0,0,0,0
130,2016,Chhattisgarh,22,Bijapur,636,Bizapur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2016,Chhattisgarh,22,Dantewada,376,Dantewara,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0
132,2016,Chhattisgarh,22,Dhamtari,377,Dhamtari,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0
133,2016,Chhattisgarh,22,Durg,378,Durg,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1
134,2016,Chhattisgarh,22,Gariyaband,645,Gariyaband,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0
135,2016,Chhattisgarh,22,Raipur,387,G. R. P. Raipur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2016,Chhattisgarh,22,Bastar,374,Jagdalpur,0,0,1,8,0,5,0,0,0,0,0,1,0,0,0
137,2016,Chhattisgarh,22,Janjgir-Champa,379,Janjgir,0,2,0,4,0,1,0,0,0,0,0,1,0,1,0
138,2016,Chhattisgarh,22,Jashpur,380,Jashpur,0,0,1,4,0,0,0,0,0,0,0,0,0,5,0
139,2016,Chhattisgarh,22,Kabirdham,382,Kabirdham,0,0,0,3,0,2,0,0,0,0,0,0,0,4,0
140,2016,Chhattisgarh,22,Kanker,381,Kanker,0,0,0,5,0,2,0,1,0,0,0,0,0,7,0
141,2016,Chhattisgarh,22,Kondagaon,643,Kondagaon,0,0,0,9,0,1,0,0,5,0,0,0,0,2,0
142,2016,Chhattisgarh,22,Korba,383,Korba,0,0,0,9,0,4,0,0,0,0,0,0,0,1,0
143,2016,Chhattisgarh,22,Korea,384,Koriya,0,1,0,10,0,4,0,1,0,0,0,1,0,9,0
144,2016,Chhattisgarh,22,Mahasamund,385,Mahasamund,0,0,0,6,0,2,0,1,0,0,0,0,0,5,0
173,2016,Gujarat,24,Junagadh,448,Junagadh,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145,2016,Chhattisgarh,22,Mungeli,647,Mungali,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0
146,2016,Chhattisgarh,22,Narayanpur,637,Narayanpur,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0
147,2016,Chhattisgarh,22,Raigarh,386,Raigarh,0,1,1,10,0,10,1,1,0,0,0,0,1,11,0
148,2016,Chhattisgarh,22,Raipur,387,Raipur,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
149,2016,Chhattisgarh,22,Rajnandgaon,388,Rajnandgaon,0,1,0,5,0,4,0,0,0,0,0,0,0,3,0
150,2016,Chhattisgarh,22,Surguja,389,Sarguja,0,0,0,21,0,15,0,1,0,0,0,0,0,25,0
151,2016,Chhattisgarh,22,Sukma,642,Sukma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2016,Chhattisgarh,22,Surajpur,648,Surajpur,0,0,0,15,0,8,0,4,0,0,0,0,2,12,0
153,2016,Goa,30,North Goa,551,North Goa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
154,2016,Goa,30,South Goa,552,South Goa,0,0,1,0,0,0,0,0,0,0,0,1,1,1,6
155,2016,Goa,30,North Goa,551,C. I. D.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2016,Gujarat,24,Ahmadabad,438,Ahmedabad City,0,2,0,3,0,0,0,2,0,0,0,0,0,2,1
157,2016,Gujarat,24,Ahmadabad,438,Ahmedabad Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158,2016,Gujarat,24,Amreli,439,Amreli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2016,Gujarat,24,Anand,440,Anand,0,0,1,0,0,2,0,3,0,0,0,0,0,2,4
160,2016,Gujarat,24,Arvalli,672,Arvalli,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
161,2016,Gujarat,24,Banas Kantha,441,Banaskantha,0,0,0,1,0,4,0,4,0,2,0,2,2,10,0
162,2016,Gujarat,24,Bharuch,442,Bharuch,0,1,0,4,0,4,0,0,0,0,0,6,0,5,16
163,2016,Gujarat,24,Bhavnagar,443,Bhavnagar,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
164,2016,Gujarat,24,Botad,676,Botad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2016,Gujarat,24,Chhotaudepur,668,Chhotaudepur,0,0,1,0,0,0,0,3,0,0,0,2,2,5,0
166,2016,Gujarat,24,Gandhinagar,446,C. I. D. Crime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2016,Gujarat,24,Dohad,445,Dahod,0,1,1,2,0,1,0,2,0,0,0,0,0,1,3
168,2016,Gujarat,24,Dang,444,Dang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2016,Gujarat,24,Devbhumi Dwarka,674,Devbhumi Dwarka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2016,Gujarat,24,Gandhinagar,446,Gandhinagar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
171,2016,Gujarat,24,Gir Somnath,675,Gir Somnath,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
172,2016,Gujarat,24,Jamnagar,447,Jamnagar,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
174,2016,Gujarat,24,Kachchh,449,Kachchh East(G),0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
175,2016,Gujarat,24,Kachchh,449,Kachchh West(B),0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
176,2016,Gujarat,24,Kheda,450,Kheda,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
177,2016,Gujarat,24,Mahisagar,669,Mahisagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2016,Gujarat,24,Mahesana,451,Mehsana,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0
179,2016,Gujarat,24,Morbi,673,Morbi,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
180,2016,Gujarat,24,Narmada,452,Narmada,0,0,0,4,0,0,0,0,0,0,0,1,2,2,1
181,2016,Gujarat,24,Navsari,453,Navsari,0,0,0,0,0,2,0,0,0,0,0,0,4,5,0
182,2016,Gujarat,24,Panch Mahals,454,Panchmahal,0,1,3,2,0,1,0,1,0,0,1,1,0,5,0
183,2016,Gujarat,24,Patan,455,Patan,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
184,2016,Gujarat,24,Porbandar,456,Porbandar,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
185,2016,Gujarat,24,Rajkot,457,Rajkot City,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
186,2016,Gujarat,24,Rajkot,457,Rajkot Rural,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187,2016,Gujarat,24,Sabar Kantha,458,Sabarkantha,0,0,0,5,0,1,0,2,0,0,0,0,1,6,0
188,2016,Gujarat,24,Surat,459,Surat City,0,4,0,1,0,0,0,0,0,0,0,0,0,3,1
189,2016,Gujarat,24,Surat,459,Surat Rural,0,2,1,1,0,2,0,1,0,0,0,1,0,0,4
190,2016,Gujarat,24,Surendranagar,460,Surendranagar,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
191,2016,Gujarat,24,Tapi,641,Tapi,0,0,0,1,0,1,0,1,0,0,0,0,0,5,3
192,2016,Gujarat,24,Vadodara,461,Vadodara City,0,0,0,0,1,1,0,3,0,2,0,0,2,3,0
193,2016,Gujarat,24,Vadodara,461,Vadodara Rural,0,2,0,3,0,0,0,1,0,0,0,0,2,5,0
194,2016,Gujarat,24,Valsad,462,Valsad,0,1,1,0,0,1,0,0,0,0,0,0,3,6,0
195,2016,Gujarat,24,Ahmadabad,438,W.Rly  Ahmedabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2016,Gujarat,24,Vadodara,461,W.Rly Vadodara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2016,Haryana,6,Ambala,58,Ambala (Urban),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2016,Haryana,6,Bhiwani,59,Bhiwani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2016,Haryana,6,Faridabad,60,Faridabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2016,Haryana,6,Fatehabad,61,Fatehabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2016,Haryana,6,Ambala,58,G. R. P.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2016,Haryana,6,Gurugram,62,Gurgaon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2016,Haryana,6,Hisar,63,Hissar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2016,Haryana,6,Jhajjar,64,Jhajjar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2016,Haryana,6,Jind,65,Jind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2016,Haryana,6,Kaithal,66,Kaithal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2016,Haryana,6,Karnal,67,Karnal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,2016,Haryana,6,Kurukshetra,68,Kurukshetra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2016,Haryana,6,Mahendragarh,69,Mahendergarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2016,Haryana,6,Nuh,604,Mewat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,2016,Haryana,6,Palwal,619,Palwal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2016,Haryana,6,Panchkula,70,Panchkula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2016,Haryana,6,Panipat,71,Panipat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2016,Haryana,6,Rewari,72,Rewari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2016,Haryana,6,Rohtak,73,Rohtak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2016,Haryana,6,Sirsa,74,Sirsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2016,Haryana,6,Sonipat,75,Sonipat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2016,Haryana,6,Yamunanagar,76,Yamunanagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2016,Haryana,6,Gurugram,62,Irrigation And Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2016,Himachal Pradesh,2,Solan,25,Baddi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2016,Himachal Pradesh,2,Bilaspur,15,Bilaspur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2016,Himachal Pradesh,2,Chamba,16,Chamba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2016,Himachal Pradesh,2,Shimla,23,C. I. D.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2016,Himachal Pradesh,2,Shimla,23,G. R. P.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2016,Himachal Pradesh,2,Hamirpur,17,Hamirpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2016,Himachal Pradesh,2,Kangra,18,Kangra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,2016,Himachal Pradesh,2,Kinnaur,19,Kinnaur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2016,Himachal Pradesh,2,Kullu,20,Kullu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2016,Himachal Pradesh,2,Lahul And Spiti,21,Lahaul And Spiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2016,Himachal Pradesh,2,Mandi,22,Mandi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2016,Himachal Pradesh,2,Shimla,23,Shimla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,2016,Himachal Pradesh,2,Sirmaur,24,Sirmaur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2016,Himachal Pradesh,2,Solan,25,Solan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2016,Himachal Pradesh,2,Una,26,Una,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2016,Jammu And Kashmir,1,Anantnag,1,Anantnag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
